date,location,latitude,longitude,temperature_c,humidity_pct,rainfall_mm,weather_condition,is_rainy,heavy_rain_flag,high_humidity_flag,weather_risk
2026-08-04,Salem,11.66,78.15,29.23,66.18,14.14,Rain,1,0,0,Moderate
2026-08-04,Tirunelveli,8.71,77.76,28.81,63.69,8.94,Rain,1,0,0,Moderate
2026-08-04,Trichy,10.79,78.7,29.4,69.48,14.76,Rain,1,0,0,Moderate
2026-08-04,Vellore,12.92,79.13,29.25,87.12,11.51,Rain,1,0,1,Moderate
2026-08-05,Chennai,13.08,80.27,27.53,66.41,8.21,Rain,1,0,0,Moderate
2026-08-05,Coimbatore,11.02,76.96,26.34,62.92,26.83,Heavy Rain,1,1,0,High
2026-08-05,Erode,11.34,77.72,25.92,77.96,8.19,Rain,1,0,0,Moderate
2026-08-05,Madurai,9.93,78.12,33.11,77.22,14.74,Rain,1,0,0,Moderate
2026-08-05,Salem,11.66,78.15,30.24,80.67,10.4,Rain,1,0,1,Moderate
2026-08-05,Tirunelveli,8.71,77.76,32.54,79.01,2.62,Light Rain,1,0,0,Moderate
2026-08-05,Trichy,10.79,78.7,28.82,75.93,1.86,Clear,1,0,0,Moderate
2026-08-05,Vellore,12.92,79.13,25.12,70.15,5.99,Light Rain,1,0,0,Moderate
2026-08-06,Chennai,13.08,80.27,28.05,77.93,6.42,Light Rain,1,0,0,Moderate
2026-08-06,Coimbatore,11.02,76.96,31.94,72.58,8.07,Rain,1,0,0,Moderate
2026-08-06,Erode,11.34,77.72,32.88,60.13,2.8,Light Rain,1,0,0,Moderate
2026-08-06,Madurai,9.93,78.12,32.3,75.72,9.49,Rain,1,0,0,Moderate
2026-08-06,Salem,11.66,78.15,30.04,72.51,8.7,Rain,1,0,0,Moderate
2026-08-06,Tirunelveli,8.71,77.76,30.59,73.81,13.21,Rain,1,0,0,Moderate
2026-08-06,Trichy,10.79,78.7,33.56,71.53,5.07,Light Rain,1,0,0,Moderate
2026-08-06,Vellore,12.92,79.13,31.63,59.77,11.04,Rain,1,0,0,Moderate
2026-08-07,Chennai,13.08,80.27,31.35,70.47,3.54,Light Rain,1,0,0,Moderate
2026-08-07,Coimbatore,11.02,76.96,30.05,62.43,30.56,Heavy Rain,1,1,0,High
2026-08-07,Erode,11.34,77.72,28.28,59.86,5.74,Light Rain,1,0,0,Moderate
2026-08-07,Madurai,9.93,78.12,27.74,80.88,21.67,Rain,1,1,1,High
2026-08-07,Salem,11.66,78.15,29.11,72.92,3.94,Light Rain,1,0,0,Moderate
2026-08-07,Tirunelveli,8.71,77.76,30.87,71.19,28.26,Heavy Rain,1,1,0,High
2026-08-07,Trichy,10.79,78.7,32.98,60.04,10.99,Rain,1,0,0,Moderate
2026-08-07,Vellore,12.92,79.13,30.21,84.26,15.31,Rain,1,0,1,Moderate
2026-08-08,Chennai,13.08,80.27,30.76,73.83,1.44,Clear,1,0,0,Moderate
2026-08-08,Coimbatore,11.02,76.96,32.26,87.11,2.94,Light Rain,1,0,1,Moderate
2026-08-08,Erode,11.34,77.72,29.56,68.69,16.64,Rain,1,0,0,Moderate
2026-08-08,Madurai,9.93,78.12,28.0,74.85,7.57,Light Rain,1,0,0,Moderate
2026-08-08,Salem,11.66,78.15,27.27,71.69,7.67,Light Rain,1,0,0,Moderate
2026-08-08,Tirunelveli,8.71,77.76,30.51,68.39,9.71,Rain,1,0,0,Moderate
2026-08-08,Trichy,10.79,78.7,29.91,77.84,19.92,Rain,1,0,0,Moderate
2026-08-08,Vellore,12.92,79.13,29.55,56.28,4.07,Light Rain,1,0,0,Moderate
2026-08-09,Chennai,13.08,80.27,26.54,65.84,17.69,Rain,1,0,0,Moderate
2026-08-09,Coimbatore,11.02,76.96,31.51,71.18,25.38,Heavy Rain,1,1,0,High
2026-08-09,Erode,11.34,77.72,30.21,64.38,14.51,Rain,1,0,0,Moderate
2026-08-09,Madurai,9.93,78.12,32.48,68.85,3.76,Light Rain,1,0,0,Moderate
2026-08-09,Salem,11.66,78.15,28.16,73.8,21.71,Rain,1,1,0,High
2026-08-09,Tirunelveli,8.71,77.76,31.86,65.7,20.18,Rain,1,1,0,High
2026-08-09,Trichy,10.79,78.7,29.72,71.82,36.74,Heavy Rain,1,1,0,High
2026-08-09,Vellore,12.92,79.13,29.93,73.86,6.59,Light Rain,1,0,0,Moderate
2026-08-10,Chennai,13.08,80.27,31.73,65.74,25.69,Heavy Rain,1,1,0,High
2026-08-10,Coimbatore,11.02,76.96,31.48,69.77,12.56,Rain,1,0,0,Moderate
2026-08-10,Erode,11.34,77.72,26.64,73.34,2.53,Light Rain,1,0,0,Moderate
2026-08-10,Madurai,9.93,78.12,30.23,80.91,4.8,Light Rain,1,0,1,Moderate
2026-08-10,Salem,11.66,78.15,35.87,68.97,4.04,Light Rain,1,0,0,Moderate
2026-08-10,Tirunelveli,8.71,77.76,29.82,73.65,34.04,Heavy Rain,1,1,0,High
2026-08-10,Trichy,10.79,78.7,25.05,66.29,13.14,Rain,1,0,0,Moderate
2026-08-10,Vellore,12.92,79.13,30.35,63.25,4.22,Light Rain,1,0,0,Moderate
2026-08-11,Chennai,13.08,80.27,33.32,73.18,8.27,Rain,1,0,0,Moderate
2026-08-11,Coimbatore,11.02,76.96,28.21,76.44,5.05,Light Rain,1,0,0,Moderate
2026-08-11,Erode,11.34,77.72,29.15,62.07,14.82,Rain,1,0,0,Moderate
2026-08-11,Madurai,9.93,78.12,32.48,54.13,14.64,Rain,1,0,0,Moderate
2026-08-11,Salem,11.66,78.15,26.16,66.44,5.22,Light Rain,1,0,0,Moderate
2026-08-11,Tirunelveli,8.71,77.76,31.59,55.81,2.95,Light Rain,1,0,0,Moderate
2026-08-11,Trichy,10.79,78.7,31.74,73.93,17.62,Rain,1,0,0,Moderate
2026-08-11,Vellore,12.92,79.13,32.66,67.19,7.62,Light Rain,1,0,0,Moderate
2026-08-12,Chennai,13.08,80.27,31.37,68.14,3.87,Light Rain,1,0,0,Moderate
2026-08-12,Coimbatore,11.02,76.96,27.43,72.5,9.33,Rain,1,0,0,Moderate
2026-08-12,Erode,11.34,77.72,30.62,79.34,3.39,Light Rain,1,0,0,Moderate
2026-08-12,Madurai,9.93,78.12,31.31,79.11,2.87,Light Rain,1,0,0,Moderate
2026-08-12,Salem,11.66,78.15,30.37,77.43,21.66,Rain,1,1,0,High
2026-08-12,Tirunelveli,8.71,77.76,26.65,70.25,20.66,Rain,1,1,0,High
2026-08-12,Trichy,10.79,78.7,28.92,72.83,9.64,Rain,1,0,0,Moderate
2026-08-12,Vellore,12.92,79.13,27.02,67.58,9.0,Rain,1,0,0,Moderate
2026-08-13,Chennai,13.08,80.27,34.09,77.68,6.11,Light Rain,1,0,0,Moderate
2026-08-13,Coimbatore,11.02,76.96,32.69,54.61,10.39,Rain,1,0,0,Moderate
2026-08-13,Erode,11.34,77.72,28.91,98.2,9.0,Rain,1,0,1,Moderate
2026-08-13,Madurai,9.93,78.12,29.92,72.57,19.01,Rain,1,0,0,Moderate
2026-08-13,Salem,11.66,78.15,28.6,77.55,2.19,Light Rain,1,0,0,Moderate
2026-08-13,Tirunelveli,8.71,77.76,28.06,81.0,6.49,Light Rain,1,0,1,Moderate
2026-08-13,Trichy,10.79,78.7,29.74,88.28,5.93,Light Rain,1,0,1,Moderate
2026-08-13,Vellore,12.92,79.13,30.36,71.55,3.97,Light Rain,1,0,0,Moderate
2026-08-14,Chennai,13.08,80.27,33.02,62.2,2.9,Light Rain,1,0,0,Moderate
2026-08-14,Coimbatore,11.02,76.96,31.13,79.48,21.73,Rain,1,1,0,High
2026-08-14,Erode,11.34,77.72,30.54,80.55,21.72,Rain,1,1,1,High
2026-08-14,Madurai,9.93,78.12,31.42,75.8,10.49,Rain,1,0,0,Moderate
2026-08-14,Salem,11.66,78.15,27.67,52.59,7.13,Light Rain,1,0,0,Moderate
2026-08-14,Tirunelveli,8.71,77.76,33.15,72.34,1.66,Clear,1,0,0,Moderate
2026-08-14,Trichy,10.79,78.7,27.7,85.45,10.9,Rain,1,0,1,Moderate
2026-08-14,Vellore,12.92,79.13,31.22,77.01,20.29,Rain,1,1,0,High
2026-08-15,Chennai,13.08,80.27,32.71,86.04,7.89,Light Rain,1,0,1,Moderate
2026-08-15,Coimbatore,11.02,76.96,33.8,75.51,2.16,Light Rain,1,0,0,Moderate
2026-08-15,Erode,11.34,77.72,31.51,67.96,32.12,Heavy Rain,1,1,0,High
2026-08-15,Madurai,9.93,78.12,27.81,75.98,7.3,Light Rain,1,0,0,Moderate
2026-08-15,Salem,11.66,78.15,25.44,68.68,19.02,Rain,1,0,0,Moderate
2026-08-15,Tirunelveli,8.71,77.76,29.23,77.64,13.67,Rain,1,0,0,Moderate
2026-08-15,Trichy,10.79,78.7,30.03,63.69,10.72,Rain,1,0,0,Moderate
2026-08-15,Vellore,12.92,79.13,27.79,78.52,17.06,Rain,1,0,0,Moderate
2026-08-16,Chennai,13.08,80.27,31.5,74.57,9.0,Rain,1,0,0,Moderate
2026-08-16,Coimbatore,11.02,76.96,27.68,48.03,0.47,Clear,1,0,0,Moderate
2026-08-16,Erode,11.34,77.72,27.71,79.76,13.85,Rain,1,0,0,Moderate
2026-08-16,Madurai,9.93,78.12,33.8,78.23,4.76,Light Rain,1,0,0,Moderate
2026-08-16,Salem,11.66,78.15,31.11,68.91,5.69,Light Rain,1,0,0,Moderate
2026-08-16,Tirunelveli,8.71,77.76,27.23,86.16,7.48,Light Rain,1,0,1,Moderate
2026-08-16,Trichy,10.79,78.7,31.41,78.15,5.32,Light Rain,1,0,0,Moderate
2026-08-16,Vellore,12.92,79.13,29.26,76.92,14.76,Rain,1,0,0,Moderate
2026-08-17,Chennai,13.08,80.27,27.5,63.52,31.46,Heavy Rain,1,1,0,High
2026-08-17,Coimbatore,11.02,76.96,35.77,79.17,10.89,Rain,1,0,0,Moderate
2026-08-17,Erode,11.34,77.72,29.08,91.0,13.39,Rain,1,0,1,Moderate
2026-08-17,Madurai,9.93,78.12,29.28,81.31,5.27,Light Rain,1,0,1,Moderate
2026-08-17,Salem,11.66,78.15,32.64,83.37,13.48,Rain,1,0,1,Moderate
2026-08-17,Tirunelveli,8.71,77.76,28.15,85.23,8.91,Rain,1,0,1,Moderate
2026-08-17,Trichy,10.79,78.7,28.65,74.34,24.13,Rain,1,1,0,High
2026-08-17,Vellore,12.92,79.13,31.27,74.59,10.1,Rain,1,0,0,Moderate
2026-08-18,Chennai,13.08,80.27,31.29,95.52,8.4,Rain,1,0,1,Moderate
2026-08-18,Coimbatore,11.02,76.96,26.14,65.45,12.03,Rain,1,0,0,Moderate
2026-08-18,Erode,11.34,77.72,26.98,88.47,4.9,Light Rain,1,0,1,Moderate
2026-08-18,Madurai,9.93,78.12,30.08,63.11,16.71,Rain,1,0,0,Moderate
2026-08-18,Salem,11.66,78.15,29.38,66.67,6.74,Light Rain,1,0,0,Moderate
2026-08-18,Tirunelveli,8.71,77.76,26.19,79.9,13.39,Rain,1,0,0,Moderate
2026-08-18,Trichy,10.79,78.7,31.43,82.95,4.1,Light Rain,1,0,1,Moderate
2026-08-18,Vellore,12.92,79.13,32.82,75.52,9.46,Rain,1,0,0,Moderate
2026-08-19,Chennai,13.08,80.27,30.14,76.51,2.7,Light Rain,1,0,0,Moderate
2026-08-19,Coimbatore,11.02,76.96,34.78,78.06,10.76,Rain,1,0,0,Moderate
2026-08-19,Erode,11.34,77.72,30.25,85.48,8.28,Rain,1,0,1,Moderate
2026-08-19,Madurai,9.93,78.12,25.67,74.27,2.91,Light Rain,1,0,0,Moderate
2026-08-19,Salem,11.66,78.15,34.38,65.25,3.23,Light Rain,1,0,0,Moderate
2026-08-19,Tirunelveli,8.71,77.76,28.62,88.24,4.53,Light Rain,1,0,1,Moderate
2026-08-19,Trichy,10.79,78.7,33.51,54.97,3.2,Light Rain,1,0,0,Moderate
2026-08-19,Vellore,12.92,79.13,29.47,69.37,24.75,Rain,1,1,0,High
2026-08-20,Chennai,13.08,80.27,25.81,78.63,5.84,Light Rain,1,0,0,Moderate
2026-08-20,Coimbatore,11.02,76.96,34.14,77.55,8.08,Rain,1,0,0,Moderate
2026-08-20,Erode,11.34,77.72,30.83,83.43,4.13,Light Rain,1,0,1,Moderate
2026-08-20,Madurai,9.93,78.12,26.93,61.36,11.3,Rain,1,0,0,Moderate
2026-08-20,Salem,11.66,78.15,29.04,79.82,15.84,Rain,1,0,0,Moderate
2026-08-20,Tirunelveli,8.71,77.76,29.91,64.43,4.27,Light Rain,1,0,0,Moderate
2026-08-20,Trichy,10.79,78.7,30.35,69.05,10.05,Rain,1,0,0,Moderate
2026-08-20,Vellore,12.92,79.13,28.47,65.24,5.73,Light Rain,1,0,0,Moderate
2026-08-21,Chennai,13.08,80.27,27.49,73.89,7.47,Light Rain,1,0,0,Moderate
2026-08-21,Coimbatore,11.02,76.96,28.35,69.9,1.23,Clear,1,0,0,Moderate
2026-08-21,Erode,11.34,77.72,31.85,72.15,9.2,Rain,1,0,0,Moderate
2026-08-21,Madurai,9.93,78.12,29.25,69.46,2.08,Light Rain,1,0,0,Moderate
2026-08-21,Salem,11.66,78.15,34.8,60.64,4.03,Light Rain,1,0,0,Moderate
2026-08-21,Tirunelveli,8.71,77.76,27.85,84.49,13.0,Rain,1,0,1,Moderate
2026-08-21,Trichy,10.79,78.7,26.08,71.23,28.1,Heavy Rain,1,1,0,High
2026-08-21,Vellore,12.92,79.13,28.05,75.4,11.9,Rain,1,0,0,Moderate
2026-08-22,Chennai,13.08,80.27,32.26,74.28,11.95,Rain,1,0,0,Moderate
2026-08-22,Coimbatore,11.02,76.96,32.68,70.91,16.03,Rain,1,0,0,Moderate
2026-08-22,Erode,11.34,77.72,29.26,67.49,15.61,Rain,1,0,0,Moderate
2026-08-22,Madurai,9.93,78.12,29.95,56.62,3.37,Light Rain,1,0,0,Moderate
2026-08-22,Salem,11.66,78.15,32.9,75.43,15.12,Rain,1,0,0,Moderate
2026-08-22,Tirunelveli,8.71,77.76,34.18,60.06,6.54,Light Rain,1,0,0,Moderate
2026-08-22,Trichy,10.79,78.7,31.11,74.48,17.08,Rain,1,0,0,Moderate
2026-08-22,Vellore,12.92,79.13,32.41,67.35,15.71,Rain,1,0,0,Moderate
2026-08-23,Chennai,13.08,80.27,33.84,69.64,11.68,Rain,1,0,0,Moderate
2026-08-23,Coimbatore,11.02,76.96,35.75,58.62,2.97,Light Rain,1,0,0,Moderate
2026-08-23,Erode,11.34,77.72,29.79,78.66,3.09,Light Rain,1,0,0,Moderate
2026-08-23,Madurai,9.93,78.12,29.06,71.15,12.66,Rain,1,0,0,Moderate
2026-08-23,Salem,11.66,78.15,29.05,73.19,3.21,Light Rain,1,0,0,Moderate
2026-08-23,Tirunelveli,8.71,77.76,25.76,68.07,19.41,Rain,1,0,0,Moderate
2026-08-23,Trichy,10.79,78.7,31.08,72.19,1.64,Clear,1,0,0,Moderate
2026-08-23,Vellore,12.92,79.13,29.01,73.54,7.79,Light Rain,1,0,0,Moderate
2026-08-24,Chennai,13.08,80.27,29.96,100.0,9.74,Rain,1,0,1,Moderate
2026-08-24,Coimbatore,11.02,76.96,27.32,69.3,15.12,Rain,1,0,0,Moderate
2026-08-24,Erode,11.34,77.72,29.78,90.01,8.53,Rain,1,0,1,Moderate
2026-08-24,Madurai,9.93,78.12,31.2,80.16,9.68,Rain,1,0,1,Moderate
2026-08-24,Salem,11.66,78.15,30.66,69.42,2.96,Light Rain,1,0,0,Moderate
2026-08-24,Tirunelveli,8.71,77.76,26.32,62.3,19.4,Rain,1,0,0,Moderate
2026-08-24,Trichy,10.79,78.7,33.17,59.46,3.49,Light Rain,1,0,0,Moderate
2026-08-24,Vellore,12.92,79.13,26.73,78.73,2.46,Light Rain,1,0,0,Moderate
2026-08-25,Chennai,13.08,80.27,31.72,69.4,4.73,Light Rain,1,0,0,Moderate
2026-08-25,Coimbatore,11.02,76.96,27.57,59.22,6.15,Light Rain,1,0,0,Moderate
2026-08-25,Erode,11.34,77.72,34.1,70.64,5.97,Light Rain,1,0,0,Moderate
2026-08-25,Madurai,9.93,78.12,34.38,63.75,8.08,Rain,1,0,0,Moderate
2026-08-25,Salem,11.66,78.15,31.13,56.26,13.28,Rain,1,0,0,Moderate
2026-08-25,Tirunelveli,8.71,77.76,29.7,75.05,8.24,Rain,1,0,0,Moderate
2026-08-25,Trichy,10.79,78.7,28.02,70.83,1.52,Clear,1,0,0,Moderate
2026-08-25,Vellore,12.92,79.13,29.91,72.56,8.69,Rain,1,0,0,Moderate
2026-08-26,Chennai,13.08,80.27,28.84,68.78,14.93,Rain,1,0,0,Moderate
2026-08-26,Coimbatore,11.02,76.96,29.31,78.17,9.07,Rain,1,0,0,Moderate
2026-08-26,Erode,11.34,77.72,31.01,96.67,5.09,Light Rain,1,0,1,Moderate
2026-08-26,Madurai,9.93,78.12,28.15,72.32,10.05,Rain,1,0,0,Moderate
2026-08-26,Salem,11.66,78.15,24.23,61.67,5.82,Light Rain,1,0,0,Moderate
2026-08-26,Tirunelveli,8.71,77.76,34.05,70.15,14.79,Rain,1,0,0,Moderate
2026-08-26,Trichy,10.79,78.7,30.14,80.84,3.92,Light Rain,1,0,1,Moderate
2026-08-26,Vellore,12.92,79.13,29.25,87.28,11.28,Rain,1,0,1,Moderate
2026-08-27,Chennai,13.08,80.27,30.96,73.07,17.46,Rain,1,0,0,Moderate
2026-08-27,Coimbatore,11.02,76.96,26.43,70.76,11.14,Rain,1,0,0,Moderate
2026-08-27,Erode,11.34,77.72,29.12,76.44,7.27,Light Rain,1,0,0,Moderate
2026-08-27,Madurai,9.93,78.12,27.66,59.81,14.56,Rain,1,0,0,Moderate
2026-08-27,Salem,11.66,78.15,25.97,81.1,24.54,Rain,1,1,1,High
2026-08-27,Tirunelveli,8.71,77.76,34.71,58.35,11.92,Rain,1,0,0,Moderate
2026-08-27,Trichy,10.79,78.7,29.83,88.26,1.35,Cloudy,1,0,1,Moderate
2026-08-27,Vellore,12.92,79.13,32.61,69.0,21.2,Rain,1,1,0,High
2026-08-28,Chennai,13.08,80.27,26.41,73.53,2.14,Light Rain,1,0,0,Moderate
2026-08-28,Coimbatore,11.02,76.96,33.05,80.43,14.06,Rain,1,0,1,Moderate
2026-08-28,Erode,11.34,77.72,35.28,79.11,5.93,Light Rain,1,0,0,Moderate
2026-08-28,Madurai,9.93,78.12,25.36,68.17,9.23,Rain,1,0,0,Moderate
2026-08-28,Salem,11.66,78.15,30.15,83.58,5.0,Light Rain,1,0,1,Moderate
2026-08-28,Tirunelveli,8.71,77.76,31.45,80.39,16.11,Rain,1,0,1,Moderate
2026-08-28,Trichy,10.79,78.7,30.58,79.99,7.18,Light Rain,1,0,0,Moderate
2026-08-28,Vellore,12.92,79.13,28.53,76.9,2.01,Light Rain,1,0,0,Moderate
2026-08-29,Chennai,13.08,80.27,30.05,67.56,8.58,Rain,1,0,0,Moderate
2026-08-29,Coimbatore,11.02,76.96,29.28,72.27,53.2,Heavy Rain,1,1,0,High
2026-08-29,Erode,11.34,77.72,35.58,92.08,0.42,Cloudy,1,0,1,Moderate
2026-08-29,Madurai,9.93,78.12,33.27,73.32,13.77,Rain,1,0,0,Moderate
2026-08-29,Salem,11.66,78.15,30.26,75.18,12.05,Rain,1,0,0,Moderate
2026-08-29,Tirunelveli,8.71,77.76,31.92,65.12,24.37,Rain,1,1,0,High
2026-08-29,Trichy,10.79,78.7,27.08,52.74,0.5,Clear,1,0,0,Moderate
2026-08-29,Vellore,12.92,79.13,33.19,87.36,33.24,Heavy Rain,1,1,1,High
2026-08-30,Chennai,13.08,80.27,24.77,80.69,7.32,Light Rain,1,0,1,Moderate
2026-08-30,Coimbatore,11.02,76.96,30.86,77.5,37.39,Heavy Rain,1,1,0,High
2026-08-30,Erode,11.34,77.72,32.55,73.1,12.13,Rain,1,0,0,Moderate
2026-08-30,Madurai,9.93,78.12,31.33,60.48,18.24,Rain,1,0,0,Moderate
2026-08-30,Salem,11.66,78.15,28.13,61.2,11.54,Rain,1,0,0,Moderate
2026-08-30,Tirunelveli,8.71,77.76,27.03,79.9,1.59,Clear,1,0,0,Moderate
2026-08-30,Trichy,10.79,78.7,27.36,62.93,11.92,Rain,1,0,0,Moderate
2026-08-30,Vellore,12.92,79.13,33.35,88.04,3.56,Light Rain,1,0,1,Moderate
2026-08-31,Chennai,13.08,80.27,29.44,68.61,17.33,Rain,1,0,0,Moderate
2026-08-31,Coimbatore,11.02,76.96,29.96,70.49,7.66,Light Rain,1,0,0,Moderate
2026-08-31,Erode,11.34,77.72,25.29,78.52,3.95,Light Rain,1,0,0,Moderate
2026-08-31,Madurai,9.93,78.12,33.56,72.71,3.6,Light Rain,1,0,0,Moderate
2026-08-31,Salem,11.66,78.15,26.16,77.3,6.2,Light Rain,1,0,0,Moderate
2026-08-31,Tirunelveli,8.71,77.76,27.95,44.72,5.43,Light Rain,1,0,0,Moderate
2026-08-31,Trichy,10.79,78.7,28.27,71.87,2.59,Light Rain,1,0,0,Moderate
2026-08-31,Vellore,12.92,79.13,27.67,73.19,8.89,Rain,1,0,0,Moderate
