order_id,customer_id,warehouse_id,driver_id,vehicle_id,order_date,region,order_status,delivery_status,order_value,delivery_distance_km,promised_delivery_time_min,actual_delivery_time_min,delivery_delay_min,is_delayed,delivery_per_km_value,order_day_of_week,order_month,order_day,is_weekend,distance_bucket,order_value_bucket,temperature_c,humidity_pct,rainfall_mm,weather_condition,is_rainy,heavy_rain_flag,high_humidity_flag,weather_risk,delay_ratio,delivery_efficiency,delivery_risk,weather_delay_risk
ORD001360,CUST0201,WH006,DRV0107,VEH0185,2026-05-25,Vellore,Dispatched,Delivered,100.0,15.34,96.43,88.41,0.0,0,6.52,Monday,5,25,0,Long,Low,29.29,56.57,2.8,Light Rain,1,0,0,Moderate,0.0,1.091,Low,1
ORD000825,CUST0556,WH002,DRV0069,VEH0032,2026-05-25,Trichy,Dispatched,Delivered,318.27,5.06,33.95,33.93,0.0,0,62.9,Monday,5,25,0,Medium,Medium,34.86,62.43,11.72,Rain,1,0,0,Moderate,0.0,1.001,Low,1
ORD000208,CUST0182,WH010,DRV0016,VEH0037,2026-05-25,Trichy,Dispatched,Delivered,288.23,13.22,78.05,72.43,0.0,0,21.8,Monday,5,25,0,Medium,Medium,34.86,62.43,11.72,Rain,1,0,0,Moderate,0.0,1.078,Low,1
ORD000070,CUST0378,WH008,DRV0038,VEH0140,2026-05-25,Madurai,Dispatched,In Transit,165.41,11.84,69.07,61.56,0.0,0,13.97,Monday,5,25,0,Medium,Low,27.94,60.19,10.78,Rain,1,0,0,Moderate,0.0,1.122,Low,1
ORD000197,CUST0309,WH005,DRV0096,VEH0002,2026-05-25,Tirunelveli,Processing,Delivered,332.16,10.29,91.04,79.89,0.0,0,32.28,Monday,5,25,0,Medium,Medium,36.42,72.69,3.25,Light Rain,1,0,0,Moderate,0.0,1.14,Low,1
ORD002566,CUST0789,WH005,DRV0188,VEH0063,2026-05-25,Madurai,Dispatched,Delivered,100.0,18.26,90.99,103.81,12.82,1,5.48,Monday,5,25,0,Long,Low,27.94,60.19,10.78,Rain,1,0,0,Moderate,0.141,0.877,Medium,2
ORD002007,CUST0654,WH009,DRV0071,VEH0071,2026-05-25,Tirunelveli,Processing,Delivered,243.16,25.63,100.66,101.92,1.26,1,9.49,Monday,5,25,0,Long,Low,36.42,72.69,3.25,Light Rain,1,0,0,Moderate,0.013,0.988,Medium,2
ORD001157,CUST0708,WH006,DRV0198,VEH0181,2026-05-25,Erode,Dispatched,In Transit,100.0,6.37,56.73,65.85,9.12,1,15.7,Monday,5,25,0,Medium,Low,28.75,52.7,0.64,Clear,1,0,0,Moderate,0.161,0.862,Medium,2
ORD001890,CUST0373,WH003,DRV0102,VEH0005,2026-05-25,Chennai,Dispatched,Delivered,275.7,31.9,175.42,160.6,0.0,0,8.64,Monday,5,25,0,Very Long,Medium,27.01,68.27,1.28,Clear,1,0,0,Moderate,0.0,1.092,Low,1
ORD002870,CUST0908,WH001,DRV0035,VEH0088,2026-05-25,Salem,Processing,Delivered,207.6,11.14,52.11,56.85,4.74,1,18.64,Monday,5,25,0,Medium,Low,31.5,61.65,2.16,Light Rain,1,0,0,Moderate,0.091,0.917,Medium,2
ORD003390,CUST0607,WH002,DRV0074,VEH0009,2026-05-26,Salem,Processing,Delivered,442.54,7.12,40.78,46.2,5.42,1,62.15,Tuesday,5,26,0,Medium,Medium,32.68,52.96,0.71,Clear,1,0,0,Moderate,0.133,0.883,Medium,2
ORD001531,CUST0442,WH007,DRV0142,VEH0121,2026-05-26,Salem,Dispatched,Delayed,216.08,11.74,79.37,79.55,0.18,1,18.41,Tuesday,5,26,0,Medium,Low,32.68,52.96,0.71,Clear,1,0,0,Moderate,0.002,0.998,Medium,2
ORD003927,CUST0193,WH001,DRV0004,VEH0123,2026-05-26,Erode,Dispatched,Delivered,268.25,6.74,43.88,47.73,3.85,1,39.8,Tuesday,5,26,0,Medium,Medium,31.1,52.65,4.33,Light Rain,1,0,0,Moderate,0.088,0.919,Medium,2
ORD002725,CUST0047,WH009,DRV0109,VEH0051,2026-05-26,Trichy,Processing,Delivered,100.0,17.73,141.24,125.73,0.0,0,5.64,Tuesday,5,26,0,Long,Low,32.37,67.68,1.48,Clear,1,0,0,Moderate,0.0,1.123,Low,1
ORD000639,CUST0724,WH007,DRV0026,VEH0137,2026-05-26,Madurai,Processing,Delivered,135.13,3.88,58.4,58.42,0.02,1,34.83,Tuesday,5,26,0,Short,Low,35.43,35.83,5.21,Light Rain,1,0,0,Moderate,0.0,1.0,Medium,2
ORD003556,CUST0094,WH004,DRV0019,VEH0119,2026-05-26,Madurai,Dispatched,Delivered,207.22,4.32,35.64,41.54,5.9,1,47.97,Tuesday,5,26,0,Short,Low,35.43,35.83,5.21,Light Rain,1,0,0,Moderate,0.166,0.858,Medium,2
ORD001169,CUST0719,WH010,DRV0062,VEH0171,2026-05-26,Madurai,Dispatched,Delivered,155.88,16.93,66.11,64.28,0.0,0,9.21,Tuesday,5,26,0,Long,Low,35.43,35.83,5.21,Light Rain,1,0,0,Moderate,0.0,1.028,Low,1
ORD002267,CUST0330,WH003,DRV0102,VEH0193,2026-05-26,Coimbatore,Processing,Delivered,240.35,15.63,98.19,113.18,14.99,1,15.38,Tuesday,5,26,0,Long,Low,31.11,79.92,0.05,Clear,1,0,0,Moderate,0.153,0.868,Medium,2
ORD004901,CUST0357,WH010,DRV0165,VEH0020,2026-05-26,Coimbatore,Processing,Delayed,283.56,16.14,51.57,58.8,7.23,1,17.57,Tuesday,5,26,0,Long,Medium,31.11,79.92,0.05,Clear,1,0,0,Moderate,0.14,0.877,Medium,2
ORD001233,CUST0073,WH010,DRV0079,VEH0109,2026-05-26,Chennai,Confirmed,Delivered,148.15,11.35,102.81,100.59,0.0,0,13.05,Tuesday,5,26,0,Medium,Low,33.84,45.4,2.53,Light Rain,1,0,0,Moderate,0.0,1.022,Low,1
ORD004435,CUST0100,WH002,DRV0099,VEH0200,2026-05-26,Salem,Processing,In Transit,522.91,6.43,59.42,55.09,0.0,0,81.32,Tuesday,5,26,0,Medium,High,32.68,52.96,0.71,Clear,1,0,0,Moderate,0.0,1.079,Low,1
ORD000694,CUST0309,WH007,DRV0078,VEH0183,2026-05-26,Madurai,Dispatched,Delivered,204.37,16.22,91.75,89.85,0.0,0,12.6,Tuesday,5,26,0,Long,Low,35.43,35.83,5.21,Light Rain,1,0,0,Moderate,0.0,1.021,Low,1
ORD003739,CUST0952,WH008,DRV0033,VEH0126,2026-05-26,Salem,Dispatched,Delivered,407.82,5.57,20.38,18.1,0.0,0,73.22,Tuesday,5,26,0,Medium,Medium,32.68,52.96,0.71,Clear,1,0,0,Moderate,0.0,1.126,Low,1
ORD004423,CUST0276,WH010,DRV0072,VEH0189,2026-05-26,Trichy,Dispatched,Delivered,172.43,24.23,128.86,132.77,3.91,1,7.12,Tuesday,5,26,0,Long,Low,32.37,67.68,1.48,Clear,1,0,0,Moderate,0.03,0.971,Medium,2
ORD002533,CUST0506,WH003,DRV0012,VEH0156,2026-05-26,Chennai,Dispatched,Delivered,139.77,13.18,89.52,84.29,0.0,0,10.6,Tuesday,5,26,0,Medium,Low,33.84,45.4,2.53,Light Rain,1,0,0,Moderate,0.0,1.062,Low,1
ORD003964,CUST0170,WH010,DRV0056,VEH0167,2026-05-26,Chennai,Cancelled,Cancelled,513.67,14.28,,,,0,35.97,Tuesday,5,26,0,Medium,High,33.84,45.4,2.53,Light Rain,1,0,0,Moderate,,,Low,1
ORD001018,CUST0498,WH004,DRV0154,VEH0017,2026-05-26,Madurai,Confirmed,Delayed,128.83,4.79,38.62,35.14,0.0,1,26.9,Tuesday,5,26,0,Short,Low,35.43,35.83,5.21,Light Rain,1,0,0,Moderate,0.0,1.099,Medium,2
ORD002091,CUST0038,WH005,DRV0143,VEH0152,2026-05-26,Tirunelveli,Dispatched,In Transit,282.8,6.08,45.28,46.39,1.11,1,46.51,Tuesday,5,26,0,Medium,Medium,36.47,66.22,3.14,Light Rain,1,0,0,Moderate,0.025,0.976,Medium,2
ORD001832,CUST0816,WH008,DRV0197,VEH0074,2026-05-26,Madurai,Cancelled,Cancelled,100.0,8.63,,,,0,11.59,Tuesday,5,26,0,Medium,Low,35.43,35.83,5.21,Light Rain,1,0,0,Moderate,,,Low,1
ORD004221,CUST0421,WH001,DRV0013,VEH0170,2026-05-26,Salem,Dispatched,Delivered,407.61,14.43,85.02,83.07,0.0,0,28.25,Tuesday,5,26,0,Medium,Medium,32.68,52.96,0.71,Clear,1,0,0,Moderate,0.0,1.023,Low,1
ORD000515,CUST0548,WH008,DRV0047,VEH0152,2026-05-26,Chennai,Processing,Delivered,132.53,24.41,124.21,135.86,11.65,1,5.43,Tuesday,5,26,0,Long,Low,33.84,45.4,2.53,Light Rain,1,0,0,Moderate,0.094,0.914,Medium,2
ORD004231,CUST0688,WH003,DRV0101,VEH0123,2026-05-26,Tirunelveli,Dispatched,Delivered,100.0,6.39,59.27,56.8,0.0,0,15.65,Tuesday,5,26,0,Medium,Low,36.47,66.22,3.14,Light Rain,1,0,0,Moderate,0.0,1.043,Low,1
ORD004262,CUST0701,WH010,DRV0112,VEH0070,2026-05-26,Tirunelveli,Confirmed,Delivered,978.02,2.92,35.4,37.84,2.44,1,334.94,Tuesday,5,26,0,Short,High,36.47,66.22,3.14,Light Rain,1,0,0,Moderate,0.069,0.936,Medium,2
ORD004703,CUST0175,WH001,DRV0023,VEH0057,2026-05-26,Coimbatore,Dispatched,Delivered,125.58,7.86,65.88,66.22,0.34,1,15.98,Tuesday,5,26,0,Medium,Low,31.11,79.92,0.05,Clear,1,0,0,Moderate,0.005,0.995,Medium,2
ORD004969,CUST0126,WH004,DRV0106,VEH0038,2026-05-27,Erode,Dispatched,Delayed,279.86,6.13,51.34,54.9,3.56,1,45.65,Wednesday,5,27,0,Medium,Medium,36.27,82.4,0.33,Cloudy,1,0,1,Moderate,0.069,0.935,Medium,2
ORD003756,CUST0766,WH010,DRV0091,VEH0119,2026-05-27,Trichy,Confirmed,In Transit,200.63,4.71,33.91,36.22,2.31,1,42.6,Wednesday,5,27,0,Short,Low,29.72,54.79,0.24,Clear,1,0,0,Moderate,0.068,0.936,Medium,2
ORD000218,CUST0930,WH001,DRV0169,VEH0028,2026-05-27,Tirunelveli,Dispatched,Delayed,307.3,7.45,59.78,61.94,2.16,1,41.25,Wednesday,5,27,0,Medium,Medium,30.75,68.7,1.53,Clear,1,0,0,Moderate,0.036,0.965,Medium,2
ORD001663,CUST0296,WH004,DRV0184,VEH0095,2026-05-27,Coimbatore,Dispatched,Delivered,219.18,26.77,200.71,176.49,0.0,0,8.19,Wednesday,5,27,0,Long,Low,33.3,75.02,3.09,Light Rain,1,0,0,Moderate,0.0,1.137,Low,1
ORD000689,CUST0280,WH001,DRV0057,VEH0100,2026-05-27,Vellore,Processing,Delivered,309.73,10.87,82.38,74.85,0.0,0,28.49,Wednesday,5,27,0,Medium,Medium,37.31,48.69,1.01,Clear,1,0,0,Moderate,0.0,1.101,Low,1
ORD001689,CUST0704,WH002,DRV0026,VEH0187,2026-05-27,Chennai,Dispatched,Delivered,361.37,21.01,110.21,101.84,0.0,0,17.2,Wednesday,5,27,0,Long,Medium,30.67,71.59,0.67,Clear,1,0,0,Moderate,0.0,1.082,Low,1
ORD001172,CUST0627,WH005,DRV0199,VEH0037,2026-05-27,Coimbatore,Confirmed,In Transit,121.67,1.34,35.46,40.08,4.62,1,90.8,Wednesday,5,27,0,Short,Low,33.3,75.02,3.09,Light Rain,1,0,0,Moderate,0.13,0.885,Medium,2
ORD000935,CUST0726,WH009,DRV0150,VEH0169,2026-05-27,Vellore,Processing,Delivered,352.42,8.98,99.95,87.21,0.0,0,39.24,Wednesday,5,27,0,Medium,Medium,37.31,48.69,1.01,Clear,1,0,0,Moderate,0.0,1.146,Low,1
ORD004782,CUST0832,WH001,DRV0173,VEH0169,2026-05-27,Madurai,Dispatched,Delivered,114.94,22.61,111.82,106.91,0.0,0,5.08,Wednesday,5,27,0,Long,Low,30.7,54.35,0.76,Clear,1,0,0,Moderate,0.0,1.046,Low,1
ORD000648,CUST0595,WH003,DRV0031,VEH0119,2026-05-27,Chennai,Dispatched,Delivered,100.0,32.79,187.54,175.84,0.0,0,3.05,Wednesday,5,27,0,Very Long,Low,30.67,71.59,0.67,Clear,1,0,0,Moderate,0.0,1.067,Low,1
ORD000950,CUST0344,WH006,DRV0153,VEH0059,2026-05-27,Coimbatore,Confirmed,In Transit,100.0,15.08,51.49,58.13,6.64,1,6.63,Wednesday,5,27,0,Long,Low,33.3,75.02,3.09,Light Rain,1,0,0,Moderate,0.129,0.886,Medium,2
ORD004905,CUST0709,WH005,DRV0063,VEH0168,2026-05-27,Erode,Dispatched,Delivered,267.17,3.47,42.02,37.8,0.0,0,76.99,Wednesday,5,27,0,Short,Medium,36.27,82.4,0.33,Cloudy,1,0,1,Moderate,0.0,1.112,Low,1
ORD000468,CUST0830,WH005,DRV0156,VEH0193,2026-05-27,Tirunelveli,Dispatched,Delivered,295.36,14.76,126.01,130.85,4.84,1,20.01,Wednesday,5,27,0,Medium,Medium,30.75,68.7,1.53,Clear,1,0,0,Moderate,0.038,0.963,Medium,2
ORD001519,CUST0635,WH002,DRV0118,VEH0021,2026-05-27,Salem,Dispatched,Delivered,581.39,5.83,46.53,44.61,0.0,0,99.72,Wednesday,5,27,0,Medium,High,32.71,54.77,13.62,Rain,1,0,0,Moderate,0.0,1.043,Low,1
ORD001756,CUST0729,WH007,DRV0011,VEH0168,2026-05-27,Coimbatore,Dispatched,In Transit,193.02,13.32,59.77,53.29,0.0,0,14.49,Wednesday,5,27,0,Medium,Low,33.3,75.02,3.09,Light Rain,1,0,0,Moderate,0.0,1.122,Low,1
ORD002998,CUST0759,WH010,DRV0182,VEH0013,2026-05-27,Salem,Dispatched,Delivered,385.83,5.1,42.45,46.81,4.36,1,75.65,Wednesday,5,27,0,Medium,Medium,32.71,54.77,13.62,Rain,1,0,0,Moderate,0.103,0.907,Medium,2
ORD002567,CUST0192,WH001,DRV0169,VEH0078,2026-05-27,Tirunelveli,Confirmed,In Transit,185.47,27.33,153.09,149.08,0.0,0,6.79,Wednesday,5,27,0,Long,Low,30.75,68.7,1.53,Clear,1,0,0,Moderate,0.0,1.027,Low,1
ORD004564,CUST0310,WH001,DRV0062,VEH0082,2026-05-27,Vellore,Dispatched,Delivered,109.72,11.7,79.92,93.05,13.13,1,9.38,Wednesday,5,27,0,Medium,Low,37.31,48.69,1.01,Clear,1,0,0,Moderate,0.164,0.859,Medium,2
ORD003919,CUST0609,WH003,DRV0051,VEH0095,2026-05-27,Vellore,Dispatched,Delivered,119.2,33.04,205.21,218.81,13.6,1,3.61,Wednesday,5,27,0,Very Long,Low,37.31,48.69,1.01,Clear,1,0,0,Moderate,0.066,0.938,Medium,2
ORD004797,CUST0054,WH002,DRV0055,VEH0198,2026-05-27,Vellore,Processing,Delivered,254.44,14.54,101.29,112.81,11.52,1,17.5,Wednesday,5,27,0,Medium,Medium,37.31,48.69,1.01,Clear,1,0,0,Moderate,0.114,0.898,Medium,2
ORD004922,CUST0294,WH007,DRV0057,VEH0019,2026-05-27,Chennai,Confirmed,Delivered,288.12,39.67,276.89,272.56,0.0,0,7.26,Wednesday,5,27,0,Very Long,Medium,30.67,71.59,0.67,Clear,1,0,0,Moderate,0.0,1.016,Low,1
ORD003203,CUST0427,WH007,DRV0120,VEH0180,2026-05-27,Vellore,Processing,Delivered,222.7,4.95,54.63,55.14,0.51,1,44.99,Wednesday,5,27,0,Short,Low,37.31,48.69,1.01,Clear,1,0,0,Moderate,0.009,0.991,Medium,2
ORD001496,CUST0114,WH001,DRV0049,VEH0040,2026-05-27,Coimbatore,Processing,Delivered,190.3,25.52,160.52,146.41,0.0,0,7.46,Wednesday,5,27,0,Long,Low,33.3,75.02,3.09,Light Rain,1,0,0,Moderate,0.0,1.096,Low,1
ORD001028,CUST0819,WH004,DRV0184,VEH0152,2026-05-28,Erode,Processing,Delivered,148.81,36.63,211.43,223.09,11.66,1,4.06,Thursday,5,28,0,Very Long,Low,27.04,58.88,4.62,Light Rain,1,0,0,Moderate,0.055,0.948,Medium,2
ORD001751,CUST0564,WH004,DRV0189,VEH0137,2026-05-28,Coimbatore,Dispatched,Delivered,100.0,11.05,101.42,97.63,0.0,0,9.05,Thursday,5,28,0,Medium,Low,29.22,30.25,1.95,Clear,1,0,0,Moderate,0.0,1.039,Low,1
ORD002668,CUST0861,WH005,DRV0044,VEH0188,2026-05-28,Erode,Dispatched,In Transit,165.53,10.51,97.58,88.6,0.0,0,15.75,Thursday,5,28,0,Medium,Low,27.04,58.88,4.62,Light Rain,1,0,0,Moderate,0.0,1.101,Low,1
ORD004358,CUST0411,WH004,DRV0106,VEH0035,2026-05-28,Tirunelveli,Dispatched,Delivered,100.0,8.62,77.27,83.69,6.42,1,11.6,Thursday,5,28,0,Medium,Low,26.73,60.99,1.22,Clear,1,0,0,Moderate,0.083,0.923,Medium,2
ORD002215,CUST0832,WH005,DRV0186,VEH0183,2026-05-28,Salem,Dispatched,Delayed,281.58,28.44,129.26,146.78,17.52,1,9.9,Thursday,5,28,0,Long,Medium,31.0,75.24,3.44,Light Rain,1,0,0,Moderate,0.136,0.881,Medium,2
ORD001137,CUST0080,WH010,DRV0120,VEH0020,2026-05-28,Tirunelveli,Confirmed,Delivered,137.35,18.35,132.95,127.43,0.0,0,7.49,Thursday,5,28,0,Long,Low,26.73,60.99,1.22,Clear,1,0,0,Moderate,0.0,1.043,Low,1
ORD004940,CUST0481,WH002,DRV0072,VEH0147,2026-05-28,Tirunelveli,Dispatched,Delivered,413.76,30.02,188.29,163.85,0.0,0,13.78,Thursday,5,28,0,Very Long,Medium,26.73,60.99,1.22,Clear,1,0,0,Moderate,0.0,1.149,Low,1
ORD000505,CUST0885,WH007,DRV0066,VEH0160,2026-05-28,Madurai,Confirmed,Delivered,117.69,8.42,85.54,74.83,0.0,0,13.98,Thursday,5,28,0,Medium,Low,34.48,79.42,3.27,Light Rain,1,0,0,Moderate,0.0,1.143,Low,1
ORD001416,CUST0214,WH008,DRV0082,VEH0194,2026-05-28,Tirunelveli,Confirmed,Delivered,164.41,17.53,92.3,89.7,0.0,0,9.38,Thursday,5,28,0,Long,Low,26.73,60.99,1.22,Clear,1,0,0,Moderate,0.0,1.029,Low,1
ORD003045,CUST0603,WH003,DRV0139,VEH0069,2026-05-28,Coimbatore,Dispatched,Delivered,110.1,6.33,39.05,35.34,0.0,0,17.39,Thursday,5,28,0,Medium,Low,29.22,30.25,1.95,Clear,1,0,0,Moderate,0.0,1.105,Low,1
ORD001149,CUST0139,WH005,DRV0116,VEH0184,2026-05-28,Tirunelveli,Dispatched,Delayed,238.25,16.18,75.86,85.63,9.77,1,14.72,Thursday,5,28,0,Long,Low,26.73,60.99,1.22,Clear,1,0,0,Moderate,0.129,0.886,Medium,2
ORD003565,CUST0030,WH002,DRV0195,VEH0164,2026-05-28,Madurai,Dispatched,In Transit,100.0,15.51,91.72,97.36,5.64,1,6.45,Thursday,5,28,0,Long,Low,34.48,79.42,3.27,Light Rain,1,0,0,Moderate,0.061,0.942,Medium,2
ORD003432,CUST0240,WH009,DRV0166,VEH0112,2026-05-28,Tirunelveli,Dispatched,Delivered,100.0,5.74,52.78,53.32,0.54,1,17.42,Thursday,5,28,0,Medium,Low,26.73,60.99,1.22,Clear,1,0,0,Moderate,0.01,0.99,Medium,2
ORD004198,CUST0287,WH002,DRV0023,VEH0121,2026-05-28,Salem,Processing,In Transit,100.0,19.9,139.87,156.53,16.66,1,5.03,Thursday,5,28,0,Long,Low,31.0,75.24,3.44,Light Rain,1,0,0,Moderate,0.119,0.894,Medium,2
ORD002705,CUST0941,WH004,DRV0169,VEH0107,2026-05-29,Tirunelveli,Dispatched,Delivered,331.98,32.37,105.28,96.8,0.0,0,10.26,Friday,5,29,0,Very Long,Medium,29.33,60.48,9.05,Rain,1,0,0,Moderate,0.0,1.088,Low,1
ORD004866,CUST0302,WH006,DRV0025,VEH0174,2026-05-29,Chennai,Dispatched,Delivered,100.0,7.47,75.07,66.14,0.0,0,13.39,Friday,5,29,0,Medium,Low,34.59,59.25,6.95,Light Rain,1,0,0,Moderate,0.0,1.135,Low,1
ORD004118,CUST0037,WH003,DRV0103,VEH0059,2026-05-29,Coimbatore,Dispatched,Delivered,100.0,6.68,41.71,37.38,0.0,0,14.97,Friday,5,29,0,Medium,Low,32.61,72.24,3.27,Light Rain,1,0,0,Moderate,0.0,1.116,Low,1
ORD002129,CUST0914,WH006,DRV0035,VEH0120,2026-05-29,Tirunelveli,Processing,Delivered,126.12,22.97,165.86,166.22,0.36,1,5.49,Friday,5,29,0,Long,Low,29.33,60.48,9.05,Rain,1,0,0,Moderate,0.002,0.998,Medium,2
ORD001824,CUST0126,WH009,DRV0085,VEH0075,2026-05-29,Tirunelveli,Dispatched,Delivered,304.97,10.75,76.31,66.43,0.0,0,28.37,Friday,5,29,0,Medium,Medium,29.33,60.48,9.05,Rain,1,0,0,Moderate,0.0,1.149,Low,1
ORD001561,CUST0404,WH006,DRV0076,VEH0024,2026-05-29,Salem,Dispatched,Delivered,261.63,12.2,62.79,72.84,10.05,1,21.45,Friday,5,29,0,Medium,Medium,30.8,64.37,2.81,Light Rain,1,0,0,Moderate,0.16,0.862,Medium,2
ORD001195,CUST0740,WH001,DRV0126,VEH0095,2026-05-29,Trichy,Processing,Delivered,159.4,23.99,149.03,148.0,0.0,0,6.64,Friday,5,29,0,Long,Low,36.78,67.51,1.41,Clear,1,0,0,Moderate,0.0,1.007,Low,1
ORD004756,CUST0499,WH005,DRV0128,VEH0190,2026-05-29,Salem,Confirmed,Delivered,231.84,25.5,118.44,112.68,0.0,0,9.09,Friday,5,29,0,Long,Low,30.8,64.37,2.81,Light Rain,1,0,0,Moderate,0.0,1.051,Low,1
ORD003614,CUST0546,WH005,DRV0027,VEH0049,2026-05-29,Vellore,Dispatched,Delivered,220.0,5.77,53.61,51.87,0.0,0,38.13,Friday,5,29,0,Medium,Low,32.77,58.92,9.46,Rain,1,0,0,Moderate,0.0,1.034,Low,1
ORD002152,CUST0889,WH007,DRV0132,VEH0136,2026-05-29,Erode,Dispatched,Delivered,202.42,22.84,155.79,136.18,0.0,0,8.86,Friday,5,29,0,Long,Low,37.79,57.12,2.42,Light Rain,1,0,0,Moderate,0.0,1.144,Low,1
ORD001474,CUST0588,WH007,DRV0108,VEH0116,2026-05-29,Tirunelveli,Dispatched,Delivered,294.12,12.29,97.74,92.81,0.0,0,23.93,Friday,5,29,0,Medium,Medium,29.33,60.48,9.05,Rain,1,0,0,Moderate,0.0,1.053,Low,1
ORD001411,CUST0812,WH008,DRV0085,VEH0141,2026-05-29,Chennai,Confirmed,Delivered,600.15,4.23,53.39,48.48,0.0,0,141.88,Friday,5,29,0,Short,High,34.59,59.25,6.95,Light Rain,1,0,0,Moderate,0.0,1.101,Low,1
ORD003048,CUST0547,WH007,DRV0037,VEH0178,2026-05-29,Vellore,Dispatched,Delivered,100.0,8.13,49.02,47.4,0.0,0,12.3,Friday,5,29,0,Medium,Low,32.77,58.92,9.46,Rain,1,0,0,Moderate,0.0,1.034,Low,1
ORD001734,CUST0948,WH004,DRV0029,VEH0078,2026-05-29,Erode,Dispatched,Delivered,130.34,9.39,57.34,65.39,8.05,1,13.88,Friday,5,29,0,Medium,Low,37.79,57.12,2.42,Light Rain,1,0,0,Moderate,0.14,0.877,Medium,2
ORD000044,CUST0468,WH009,DRV0019,VEH0167,2026-05-29,Erode,Processing,Delivered,208.38,4.99,39.02,40.93,1.91,1,41.76,Friday,5,29,0,Short,Low,37.79,57.12,2.42,Light Rain,1,0,0,Moderate,0.049,0.953,Medium,2
ORD004768,CUST0054,WH009,DRV0014,VEH0081,2026-05-29,Vellore,Confirmed,In Transit,150.0,26.01,132.68,136.43,3.75,1,5.77,Friday,5,29,0,Long,Low,32.77,58.92,9.46,Rain,1,0,0,Moderate,0.028,0.973,Medium,2
ORD000111,CUST0848,WH006,DRV0023,VEH0099,2026-05-29,Salem,Dispatched,Delivered,100.0,6.5,38.68,40.07,1.39,1,15.38,Friday,5,29,0,Medium,Low,30.8,64.37,2.81,Light Rain,1,0,0,Moderate,0.036,0.965,Medium,2
ORD003883,CUST0838,WH001,DRV0016,VEH0151,2026-05-29,Coimbatore,Dispatched,Delivered,128.28,9.01,53.85,63.31,9.46,1,14.24,Friday,5,29,0,Medium,Low,32.61,72.24,3.27,Light Rain,1,0,0,Moderate,0.176,0.851,Medium,2
ORD002473,CUST0578,WH002,DRV0121,VEH0140,2026-05-29,Trichy,Dispatched,Delivered,318.32,2.6,39.62,42.6,2.98,1,122.43,Friday,5,29,0,Short,Medium,36.78,67.51,1.41,Clear,1,0,0,Moderate,0.075,0.93,Medium,2
ORD002584,CUST0180,WH002,DRV0139,VEH0110,2026-05-29,Coimbatore,Dispatched,Delivered,100.0,12.61,49.42,55.02,5.6,1,7.93,Friday,5,29,0,Medium,Low,32.61,72.24,3.27,Light Rain,1,0,0,Moderate,0.113,0.898,Medium,2
ORD004328,CUST0615,WH010,DRV0099,VEH0142,2026-05-29,Trichy,Dispatched,Delivered,100.0,3.67,47.59,47.0,0.0,0,27.25,Friday,5,29,0,Short,Low,36.78,67.51,1.41,Clear,1,0,0,Moderate,0.0,1.013,Low,1
ORD004645,CUST0925,WH009,DRV0082,VEH0014,2026-05-29,Coimbatore,Dispatched,Delivered,494.74,23.54,154.63,164.92,10.29,1,21.02,Friday,5,29,0,Long,Medium,32.61,72.24,3.27,Light Rain,1,0,0,Moderate,0.067,0.938,Medium,2
ORD004382,CUST0445,WH010,DRV0019,VEH0018,2026-05-29,Chennai,Confirmed,Delayed,184.19,2.56,28.8,32.65,3.85,1,71.95,Friday,5,29,0,Short,Low,34.59,59.25,6.95,Light Rain,1,0,0,Moderate,0.134,0.882,Medium,2
ORD003974,CUST0307,WH008,DRV0021,VEH0097,2026-05-29,Chennai,Processing,Delivered,174.85,28.61,162.03,169.97,7.94,1,6.11,Friday,5,29,0,Long,Low,34.59,59.25,6.95,Light Rain,1,0,0,Moderate,0.049,0.953,Medium,2
ORD002028,CUST0648,WH007,DRV0085,VEH0054,2026-05-29,Vellore,Dispatched,Delivered,162.07,12.99,57.29,56.58,0.0,0,12.48,Friday,5,29,0,Medium,Low,32.77,58.92,9.46,Rain,1,0,0,Moderate,0.0,1.013,Low,1
ORD004792,CUST0777,WH007,DRV0105,VEH0017,2026-05-29,Chennai,Processing,Delivered,100.0,9.03,74.68,71.64,0.0,0,11.07,Friday,5,29,0,Medium,Low,34.59,59.25,6.95,Light Rain,1,0,0,Moderate,0.0,1.042,Low,1
ORD001968,CUST0331,WH005,DRV0180,VEH0168,2026-05-30,Chennai,Dispatched,Delayed,314.35,15.38,68.28,66.43,0.0,1,20.44,Saturday,5,30,1,Long,Medium,32.92,53.65,1.44,Clear,1,0,0,Moderate,0.0,1.028,Medium,2
ORD000196,CUST0784,WH008,DRV0125,VEH0065,2026-05-30,Tirunelveli,Confirmed,Delivered,110.91,10.69,100.36,87.74,0.0,0,10.38,Saturday,5,30,1,Medium,Low,34.53,51.67,1.32,Clear,1,0,0,Moderate,0.0,1.144,Low,1
ORD002564,CUST0714,WH009,DRV0078,VEH0100,2026-05-30,Salem,Processing,Delivered,210.82,8.79,65.31,66.38,1.07,1,23.98,Saturday,5,30,1,Medium,Low,37.52,59.62,4.06,Light Rain,1,0,0,Moderate,0.016,0.984,Medium,2
ORD001901,CUST0295,WH007,DRV0178,VEH0061,2026-05-30,Erode,Dispatched,In Transit,166.58,9.46,45.82,50.12,4.3,1,17.61,Saturday,5,30,1,Medium,Low,35.59,71.32,0.39,Clear,1,0,0,Moderate,0.094,0.914,Medium,2
