event_id,order_id,driver_id,vehicle_id,event_timestamp,region,event_type,delivery_status,delay_minutes,source
EVT0004487,ORD002235,DRV0195,VEH0160,2026-08-18 07:35:00,Trichy,DELIVERED,Delivered,0,GPS Device
EVT0004488,ORD001686,DRV0021,VEH0008,2026-08-04 16:57:00,Chennai,PICKUP,Picked Up,0,GPS Device
EVT0004489,ORD000229,DRV0035,VEH0039,2026-08-23 15:22:00,Salem,TRANSIT,In Transit,0,Warehouse System
EVT0004490,ORD000934,DRV0161,VEH0061,2026-08-25 15:06:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0004491,ORD002593,DRV0111,VEH0122,2026-08-04 07:12:00,Tirunelveli,TRANSIT,In Transit,0,Driver App
EVT0004492,ORD004265,DRV0180,VEH0055,2026-08-31 13:04:00,Chennai,PICKUP,Picked Up,0,Warehouse System
EVT0004493,ORD001702,DRV0076,VEH0047,2026-08-01 22:58:00,Trichy,TRANSIT,In Transit,0,GPS Device
EVT0004494,ORD003338,DRV0093,VEH0168,2026-08-22 21:52:00,Vellore,DELAYED,Delayed,123,GPS Device
EVT0004495,ORD003594,DRV0023,VEH0010,2026-08-11 16:18:00,Chennai,DELIVERED,Delivered,0,Mobile App
EVT0004496,ORD003218,DRV0165,VEH0169,2026-08-31 21:47:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0004497,ORD001636,DRV0005,VEH0153,2026-08-25 14:16:00,Trichy,DELIVERED,Delivered,0,GPS Device
EVT0004498,ORD002125,DRV0195,VEH0144,2026-08-28 11:34:00,Chennai,PICKUP,Picked Up,0,Warehouse System
EVT0004499,ORD002929,DRV0099,VEH0087,2026-08-07 23:13:00,Salem,PICKUP,Picked Up,0,Mobile App
EVT0004500,ORD004823,DRV0147,VEH0182,2026-08-23 12:20:00,Madurai,TRANSIT,In Transit,0,GPS Device
EVT0004501,ORD000687,DRV0065,VEH0116,2026-08-31 11:31:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0004502,ORD002363,DRV0116,VEH0016,2026-08-08 13:59:00,Coimbatore,TRANSIT,In Transit,0,Driver App
EVT0004503,ORD004727,DRV0144,VEH0027,2026-08-25 02:06:00,Coimbatore,DELIVERED,Delivered,0,Warehouse System
EVT0004504,ORD003142,DRV0096,VEH0044,2026-08-04 20:05:00,Tirunelveli,DELIVERED,Delivered,0,Driver App
EVT0004505,ORD001948,DRV0079,VEH0082,2026-08-06 15:49:00,Coimbatore,DELIVERED,Delivered,0,Driver App
EVT0004506,ORD000683,DRV0141,VEH0069,2026-08-01 23:30:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0004507,ORD001537,DRV0017,VEH0141,2026-08-12 18:52:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0004508,ORD004259,DRV0138,VEH0134,2026-08-23 18:11:00,Salem,DELIVERED,Delivered,0,Mobile App
EVT0004509,ORD004206,DRV0090,VEH0069,2026-08-29 06:27:00,Vellore,TRANSIT,In Transit,0,Warehouse System
EVT0004510,ORD002583,DRV0200,VEH0106,2026-08-19 11:28:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0004511,ORD002110,DRV0029,VEH0011,2026-08-29 03:32:00,Tirunelveli,DELIVERED,Delivered,0,Mobile App
EVT0004512,ORD001262,DRV0173,VEH0156,2026-08-02 21:10:00,Vellore,DELIVERED,Delivered,0,Warehouse System
EVT0004513,ORD004734,DRV0131,VEH0001,2026-08-16 08:49:00,Vellore,DELIVERED,Delivered,0,Mobile App
EVT0004514,ORD004162,DRV0035,VEH0047,2026-08-29 09:05:00,Salem,TRANSIT,In Transit,0,GPS Device
EVT0004515,ORD003018,DRV0055,VEH0035,2026-08-17 05:54:00,Coimbatore,DELAYED,Delayed,62,Mobile App
EVT0004516,ORD001464,DRV0095,VEH0031,2026-08-18 03:23:00,Erode,DELIVERY_FAILED,Failed,53,GPS Device
EVT0004517,ORD003655,DRV0056,VEH0159,2026-08-06 14:03:00,Salem,DELIVERED,Delivered,0,Mobile App
EVT0004518,ORD001802,DRV0158,VEH0132,2026-08-25 11:33:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0004519,ORD003383,DRV0110,VEH0139,2026-08-25 05:24:00,Chennai,TRANSIT,In Transit,0,Warehouse System
EVT0004520,ORD004563,DRV0192,VEH0132,2026-08-08 12:05:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0004521,ORD004067,DRV0012,VEH0151,2026-08-08 01:01:00,Chennai,DELIVERED,Delivered,0,GPS Device
EVT0004522,ORD002458,DRV0168,VEH0199,2026-08-10 07:21:00,Vellore,TRANSIT,In Transit,0,Mobile App
EVT0004523,ORD002506,DRV0078,VEH0186,2026-08-13 19:06:00,Chennai,TRANSIT,In Transit,0,GPS Device
EVT0004524,ORD000643,DRV0029,VEH0017,2026-08-28 23:27:00,Tirunelveli,TRANSIT,In Transit,0,Mobile App
EVT0004525,ORD001255,DRV0040,VEH0041,2026-08-30 21:14:00,Vellore,DELIVERY_FAILED,Failed,113,Warehouse System
EVT0004526,ORD002560,DRV0055,VEH0190,2026-08-07 18:57:00,Erode,TRANSIT,In Transit,0,GPS Device
EVT0004527,ORD002228,DRV0060,VEH0143,2026-08-07 22:42:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0004528,ORD004604,DRV0126,VEH0169,2026-08-26 12:30:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0004529,ORD002953,DRV0146,VEH0006,2026-08-13 02:24:00,Trichy,DELIVERED,Delivered,0,Driver App
EVT0004530,ORD004796,DRV0079,VEH0038,2026-08-27 02:25:00,Tirunelveli,TRANSIT,In Transit,0,GPS Device
EVT0004531,ORD004043,DRV0122,VEH0164,2026-08-15 02:00:00,Coimbatore,DELIVERY_FAILED,Failed,114,Mobile App
EVT0004532,ORD002938,DRV0188,VEH0001,2026-08-31 07:19:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0004533,ORD003676,DRV0166,VEH0110,2026-08-05 01:06:00,Trichy,TRANSIT,In Transit,0,Mobile App
EVT0004534,ORD001472,DRV0140,VEH0096,2026-08-25 06:53:00,Chennai,DELIVERED,Delivered,0,Warehouse System
EVT0004535,ORD001465,DRV0107,VEH0036,2026-08-27 12:34:00,Vellore,TRANSIT,In Transit,0,GPS Device
EVT0004536,ORD004368,DRV0102,VEH0065,2026-08-13 06:41:00,Coimbatore,DELIVERED,Delivered,0,Driver App
EVT0004537,ORD004274,DRV0125,VEH0093,2026-08-24 10:44:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0004538,ORD003551,DRV0144,VEH0191,2026-08-12 01:59:00,Chennai,PICKUP,Picked Up,0,Warehouse System
EVT0004539,ORD003520,DRV0036,VEH0114,2026-08-26 07:05:00,Coimbatore,TRANSIT,In Transit,0,Mobile App
EVT0004540,ORD004101,DRV0182,VEH0174,2026-08-01 22:02:00,Erode,DELIVERY_FAILED,Failed,120,Driver App
EVT0004541,ORD003117,DRV0052,VEH0030,2026-08-17 07:17:00,Madurai,DELIVERED,Delivered,0,Mobile App
EVT0004542,ORD003775,DRV0023,VEH0043,2026-08-16 02:24:00,Salem,DELIVERED,Delivered,0,Driver App
EVT0004543,ORD000149,DRV0194,VEH0123,2026-08-27 21:22:00,Madurai,TRANSIT,In Transit,0,Driver App
EVT0004544,ORD001661,DRV0110,VEH0002,2026-08-16 12:30:00,Salem,DELIVERED,Delivered,0,Driver App
EVT0004545,ORD004471,DRV0179,VEH0040,2026-08-27 17:39:00,Tirunelveli,DELAYED,Delayed,75,GPS Device
EVT0004546,ORD000143,DRV0160,VEH0178,2026-08-26 06:29:00,Madurai,DELAYED,Delayed,44,Warehouse System
EVT0004547,ORD003391,DRV0148,VEH0200,2026-08-19 10:38:00,Erode,TRANSIT,In Transit,0,Mobile App
EVT0004548,ORD003438,DRV0041,VEH0169,2026-08-23 19:50:00,Vellore,PICKUP,Picked Up,0,Driver App
EVT0004549,ORD001621,DRV0181,VEH0177,2026-08-03 13:04:00,Chennai,DELIVERED,Delivered,0,Warehouse System
EVT0004550,ORD002693,DRV0027,VEH0035,2026-08-22 16:12:00,Erode,DELAYED,Delayed,105,Driver App
EVT0004551,ORD000827,DRV0106,VEH0037,2026-08-10 22:56:00,Chennai,DELIVERED,Delivered,0,Mobile App
EVT0004552,ORD000105,DRV0089,VEH0049,2026-08-01 01:54:00,Vellore,DELAYED,Delayed,18,GPS Device
EVT0004553,ORD000121,DRV0171,VEH0159,2026-08-18 20:17:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0004554,ORD002706,DRV0056,VEH0120,2026-08-02 11:37:00,Coimbatore,TRANSIT,In Transit,0,GPS Device
EVT0004555,ORD003105,DRV0018,VEH0001,2026-08-24 02:10:00,Madurai,DELIVERED,Delivered,0,GPS Device
EVT0004556,ORD001931,DRV0152,VEH0039,2026-08-09 22:28:00,Chennai,DELIVERED,Delivered,0,GPS Device
EVT0004557,ORD003661,DRV0017,VEH0003,2026-08-17 08:32:00,Chennai,TRANSIT,In Transit,0,Driver App
EVT0004558,ORD003238,DRV0186,VEH0033,2026-08-25 11:24:00,Erode,DELIVERED,Delivered,0,Warehouse System
EVT0004559,ORD004462,DRV0061,VEH0161,2026-08-06 18:04:00,Tirunelveli,DELIVERED,Delivered,0,Driver App
EVT0004560,ORD000422,DRV0012,VEH0072,2026-08-07 00:06:00,Tirunelveli,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0004561,ORD001097,DRV0088,VEH0118,2026-08-11 10:11:00,Salem,DELIVERED,Delivered,0,Warehouse System
EVT0004562,ORD001084,DRV0024,VEH0121,2026-08-25 15:46:00,Trichy,TRANSIT,In Transit,0,GPS Device
EVT0004563,ORD002223,DRV0140,VEH0091,2026-08-25 12:02:00,Erode,DELIVERED,Delivered,0,GPS Device
EVT0004564,ORD002592,DRV0162,VEH0148,2026-08-02 23:53:00,Chennai,DELIVERED,Delivered,0,Driver App
EVT0004565,ORD001617,DRV0135,VEH0046,2026-08-06 02:06:00,Tirunelveli,DELIVERED,Delivered,0,Mobile App
EVT0004566,ORD002432,DRV0036,VEH0103,2026-08-25 06:41:00,Salem,DELIVERED,Delivered,0,Driver App
EVT0004567,ORD003744,DRV0192,VEH0009,2026-08-11 12:25:00,Erode,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0004568,ORD003359,DRV0103,VEH0171,2026-08-29 01:22:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0004569,ORD002808,DRV0176,VEH0113,2026-08-25 13:32:00,Tirunelveli,DELAYED,Delayed,91,GPS Device
EVT0004570,ORD000441,DRV0163,VEH0054,2026-08-21 11:53:00,Erode,TRANSIT,In Transit,0,GPS Device
EVT0004571,ORD000351,DRV0133,VEH0194,2026-08-19 10:36:00,Madurai,DELIVERED,Delivered,0,Driver App
EVT0004572,ORD002390,DRV0108,VEH0149,2026-08-12 21:54:00,Salem,DELIVERED,Delivered,0,Mobile App
EVT0004573,ORD003109,DRV0188,VEH0109,2026-08-21 14:23:00,Coimbatore,DELIVERED,Delivered,0,Driver App
EVT0004574,ORD002615,DRV0110,VEH0057,2026-08-19 06:58:00,Madurai,PICKUP,Picked Up,0,Driver App
EVT0004575,ORD003309,DRV0107,VEH0151,2026-08-31 02:57:00,Erode,DELIVERED,Delivered,0,Mobile App
EVT0004576,ORD001727,DRV0123,VEH0065,2026-08-14 03:23:00,Erode,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0004577,ORD004068,DRV0056,VEH0095,2026-08-29 08:49:00,Salem,TRANSIT,In Transit,0,GPS Device
EVT0004578,ORD003909,DRV0183,VEH0025,2026-08-28 06:16:00,Salem,DELIVERED,Delivered,0,GPS Device
EVT0004579,ORD003998,DRV0075,VEH0195,2026-08-31 05:20:00,Salem,DELIVERED,Delivered,0,Driver App
EVT0004580,ORD004412,DRV0085,VEH0055,2026-08-30 10:36:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0004581,ORD002101,DRV0194,VEH0168,2026-08-07 12:22:00,Chennai,TRANSIT,In Transit,0,Warehouse System
EVT0004582,ORD001778,DRV0011,VEH0045,2026-08-09 17:11:00,Erode,TRANSIT,In Transit,0,GPS Device
EVT0004583,ORD004508,DRV0121,VEH0075,2026-08-27 14:16:00,Erode,DELIVERED,Delivered,0,GPS Device
EVT0004584,ORD004934,DRV0005,VEH0029,2026-08-04 09:35:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0004585,ORD001316,DRV0132,VEH0017,2026-08-29 12:58:00,Chennai,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0004586,ORD003847,DRV0101,VEH0048,2026-08-09 04:25:00,Trichy,DELIVERED,Delivered,0,Warehouse System
EVT0004587,ORD003352,DRV0061,VEH0070,2026-08-26 09:54:00,Coimbatore,DELIVERED,Delivered,0,Mobile App
EVT0004588,ORD004351,DRV0058,VEH0186,2026-08-19 03:55:00,Coimbatore,DELIVERED,Delivered,0,Mobile App
EVT0004589,ORD004075,DRV0074,VEH0055,2026-08-09 12:23:00,Madurai,TRANSIT,In Transit,0,GPS Device
EVT0004590,ORD004044,DRV0135,VEH0095,2026-08-28 09:10:00,Salem,TRANSIT,In Transit,0,Mobile App
EVT0004591,ORD004079,DRV0134,VEH0041,2026-08-23 02:25:00,Vellore,PICKUP,Picked Up,0,Driver App
EVT0004592,ORD004548,DRV0086,VEH0154,2026-08-19 17:40:00,Erode,TRANSIT,In Transit,0,Driver App
EVT0004593,ORD001513,DRV0023,VEH0075,2026-08-21 20:23:00,Coimbatore,TRANSIT,In Transit,0,Mobile App
EVT0004594,ORD002777,DRV0112,VEH0051,2026-08-13 01:42:00,Madurai,DELIVERED,Delivered,0,Driver App
EVT0004595,ORD002184,DRV0137,VEH0090,2026-08-26 10:53:00,Tirunelveli,TRANSIT,In Transit,0,Mobile App
EVT0004596,ORD002735,DRV0005,VEH0128,2026-08-17 05:42:00,Trichy,TRANSIT,In Transit,0,Warehouse System
EVT0004597,ORD004176,DRV0018,VEH0027,2026-08-03 13:27:00,Vellore,DELAYED,Delayed,32,Warehouse System
EVT0004598,ORD002090,DRV0053,VEH0162,2026-08-30 20:51:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0004599,ORD004872,DRV0126,VEH0107,2026-08-03 10:59:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0004600,ORD002588,DRV0057,VEH0035,2026-08-18 17:06:00,Trichy,TRANSIT,In Transit,0,Warehouse System
EVT0004601,ORD003177,DRV0145,VEH0125,2026-08-09 02:50:00,Erode,DELIVERED,Delivered,0,Driver App
EVT0004602,ORD001033,DRV0021,VEH0011,2026-08-22 11:36:00,Tirunelveli,DELIVERED,Delivered,0,Warehouse System
EVT0004603,ORD004817,DRV0049,VEH0166,2026-08-20 23:22:00,Coimbatore,DELIVERED,Delivered,0,GPS Device
EVT0004604,ORD001506,DRV0196,VEH0037,2026-08-28 14:55:00,Coimbatore,PICKUP,Picked Up,0,GPS Device
EVT0004605,ORD001813,DRV0145,VEH0189,2026-08-08 06:18:00,Tirunelveli,DELIVERED,Delivered,0,GPS Device
EVT0004606,ORD000980,DRV0148,VEH0092,2026-08-02 01:41:00,Salem,TRANSIT,In Transit,0,Driver App
EVT0004607,ORD002942,DRV0163,VEH0138,2026-08-21 20:30:00,Erode,DELIVERED,Delivered,0,Warehouse System
EVT0004608,ORD004626,DRV0107,VEH0120,2026-08-24 07:15:00,Tirunelveli,DELIVERED,Delivered,0,Mobile App
EVT0004609,ORD002777,DRV0073,VEH0055,2026-08-23 01:38:00,Chennai,DELAYED,Delayed,15,GPS Device
EVT0004610,ORD004919,DRV0181,VEH0013,2026-08-19 04:25:00,Vellore,TRANSIT,In Transit,0,Mobile App
EVT0004611,ORD002737,DRV0082,VEH0079,2026-08-13 11:57:00,Coimbatore,DELAYED,Delayed,32,Warehouse System
EVT0004612,ORD001438,DRV0072,VEH0098,2026-08-23 23:34:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0004613,ORD000788,DRV0093,VEH0055,2026-08-05 05:02:00,Chennai,TRANSIT,In Transit,0,Driver App
EVT0004614,ORD004792,DRV0071,VEH0110,2026-08-10 23:29:00,Madurai,TRANSIT,In Transit,0,GPS Device
EVT0004615,ORD001155,DRV0160,VEH0111,2026-08-03 07:50:00,Madurai,DELIVERED,Delivered,0,Mobile App
EVT0004616,ORD001514,DRV0027,VEH0063,2026-08-06 00:30:00,Chennai,DELAYED,Delayed,110,Driver App
EVT0004617,ORD002919,DRV0178,VEH0052,2026-08-20 01:28:00,Salem,DELIVERED,Delivered,0,Driver App
EVT0004618,ORD003365,DRV0099,VEH0060,2026-08-11 17:29:00,Trichy,DELIVERED,Delivered,0,Warehouse System
EVT0004619,ORD004011,DRV0156,VEH0167,2026-08-23 12:03:00,Erode,DELIVERED,Delivered,0,GPS Device
EVT0004620,ORD000880,DRV0099,VEH0119,2026-08-17 10:47:00,Vellore,TRANSIT,In Transit,0,Driver App
EVT0004621,ORD003847,DRV0024,VEH0141,2026-08-16 10:29:00,Tirunelveli,TRANSIT,In Transit,0,Driver App
EVT0004622,ORD002706,DRV0144,VEH0110,2026-08-23 20:39:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0004623,ORD002896,DRV0122,VEH0023,2026-08-24 18:57:00,Chennai,DELIVERED,Delivered,0,GPS Device
EVT0004624,ORD004547,DRV0100,VEH0113,2026-08-07 19:47:00,Coimbatore,DELIVERED,Delivered,0,GPS Device
EVT0004625,ORD001288,DRV0078,VEH0152,2026-08-30 03:55:00,Vellore,DELIVERED,Delivered,0,Warehouse System
EVT0004626,ORD003455,DRV0161,VEH0071,2026-08-02 23:49:00,Chennai,DELAYED,Delayed,44,Mobile App
EVT0004627,ORD000027,DRV0152,VEH0128,2026-08-02 10:47:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0004628,ORD000483,DRV0082,VEH0067,2026-08-28 17:13:00,Trichy,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0004629,ORD004741,DRV0089,VEH0135,2026-08-08 16:26:00,Salem,DELIVERED,Delivered,0,Driver App
EVT0004630,ORD002095,DRV0175,VEH0074,2026-08-27 09:48:00,Coimbatore,TRANSIT,In Transit,0,Mobile App
EVT0004631,ORD000587,DRV0101,VEH0060,2026-08-30 16:30:00,Trichy,DELIVERED,Delivered,0,Driver App
EVT0004632,ORD001607,DRV0081,VEH0058,2026-08-26 08:11:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0004633,ORD003531,DRV0152,VEH0158,2026-08-13 13:07:00,Coimbatore,TRANSIT,In Transit,0,GPS Device
EVT0004634,ORD000464,DRV0070,VEH0123,2026-08-28 23:40:00,Erode,PICKUP,Picked Up,0,GPS Device
EVT0004635,ORD000357,DRV0186,VEH0023,2026-08-11 20:32:00,Vellore,TRANSIT,In Transit,0,GPS Device
EVT0004636,ORD000646,DRV0002,VEH0040,2026-08-20 00:12:00,Madurai,TRANSIT,In Transit,0,Driver App
EVT0004637,ORD003740,DRV0105,VEH0101,2026-08-25 19:44:00,Madurai,TRANSIT,In Transit,0,Driver App
EVT0004638,ORD002027,DRV0011,VEH0011,2026-08-18 02:24:00,Salem,TRANSIT,In Transit,0,Warehouse System
EVT0004639,ORD002436,DRV0171,VEH0111,2026-08-08 20:46:00,Erode,DELIVERED,Delivered,0,GPS Device
EVT0004640,ORD000615,DRV0097,VEH0036,2026-08-09 17:44:00,Coimbatore,TRANSIT,In Transit,0,Driver App
EVT0004641,ORD000764,DRV0193,VEH0197,2026-08-02 15:32:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0004642,ORD001267,DRV0021,VEH0152,2026-08-06 17:41:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0004643,ORD000334,DRV0166,VEH0063,2026-08-01 18:53:00,Erode,DELIVERED,Delivered,0,Warehouse System
EVT0004644,ORD004178,DRV0164,VEH0050,2026-08-30 17:29:00,Salem,PICKUP,Picked Up,0,GPS Device
EVT0004645,ORD003786,DRV0178,VEH0015,2026-08-07 01:05:00,Trichy,TRANSIT,In Transit,0,Warehouse System
EVT0004646,ORD003149,DRV0081,VEH0026,2026-08-07 23:38:00,Trichy,DELIVERED,Delivered,0,Driver App
EVT0004647,ORD002679,DRV0134,VEH0117,2026-08-12 02:01:00,Tirunelveli,DELIVERED,Delivered,0,Mobile App
EVT0004648,ORD003521,DRV0130,VEH0143,2026-08-29 17:55:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0004649,ORD001182,DRV0116,VEH0070,2026-08-22 08:28:00,Trichy,TRANSIT,In Transit,0,Driver App
EVT0004650,ORD000625,DRV0182,VEH0028,2026-08-07 07:14:00,Coimbatore,DELIVERED,Delivered,0,Driver App
EVT0004651,ORD000320,DRV0173,VEH0052,2026-08-16 03:40:00,Erode,DELIVERED,Delivered,0,Warehouse System
EVT0004652,ORD004442,DRV0010,VEH0083,2026-08-08 16:18:00,Coimbatore,DELIVERED,Delivered,0,Driver App
EVT0004653,ORD002808,DRV0119,VEH0052,2026-08-18 13:42:00,Chennai,DELIVERY_FAILED,Failed,51,GPS Device
EVT0004654,ORD004454,DRV0005,VEH0053,2026-08-03 09:49:00,Coimbatore,TRANSIT,In Transit,0,Mobile App
EVT0004655,ORD000752,DRV0019,VEH0122,2026-08-11 04:42:00,Chennai,DELAYED,Delayed,174,GPS Device
EVT0004656,ORD003632,DRV0046,VEH0153,2026-08-24 08:06:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0004657,ORD000724,DRV0158,VEH0029,2026-08-18 15:08:00,Erode,DELIVERED,Delivered,0,Driver App
EVT0004658,ORD003767,DRV0182,VEH0076,2026-08-14 15:56:00,Trichy,TRANSIT,In Transit,0,Driver App
EVT0004659,ORD003494,DRV0014,VEH0009,2026-08-13 21:47:00,Chennai,TRANSIT,In Transit,0,Driver App
EVT0004660,ORD002421,DRV0141,VEH0153,2026-08-16 20:45:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0004661,ORD001735,DRV0065,VEH0160,2026-08-18 08:40:00,Madurai,TRANSIT,In Transit,0,Mobile App
EVT0004662,ORD000825,DRV0024,VEH0150,2026-08-22 00:26:00,Salem,DELAYED,Delayed,97,GPS Device
EVT0004663,ORD002057,DRV0090,VEH0044,2026-08-28 02:39:00,Trichy,TRANSIT,In Transit,0,Warehouse System
EVT0004664,ORD000079,DRV0197,VEH0086,2026-08-17 06:05:00,Madurai,TRANSIT,In Transit,0,Warehouse System
EVT0004665,ORD002702,DRV0046,VEH0065,2026-08-12 03:24:00,Tirunelveli,TRANSIT,In Transit,0,Mobile App
EVT0004666,ORD004230,DRV0185,VEH0144,2026-08-06 07:55:00,Chennai,PICKUP,Picked Up,0,GPS Device
EVT0004667,ORD003881,DRV0011,VEH0122,2026-08-12 21:42:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0004668,ORD001553,DRV0112,VEH0021,2026-08-12 02:34:00,Trichy,DELIVERED,Delivered,0,Warehouse System
EVT0004669,ORD000851,DRV0001,VEH0141,2026-08-13 17:32:00,Salem,DELAYED,Delayed,167,Warehouse System
EVT0004670,ORD004837,DRV0148,VEH0152,2026-08-01 13:50:00,Vellore,PICKUP,Picked Up,0,Mobile App
EVT0004671,ORD002920,DRV0138,VEH0132,2026-08-07 02:46:00,Tirunelveli,DELIVERY_FAILED,Failed,120,Driver App
EVT0004672,ORD002561,DRV0057,VEH0008,2026-08-28 17:02:00,Madurai,DELAYED,Delayed,17,GPS Device
EVT0004673,ORD002269,DRV0030,VEH0065,2026-08-11 19:11:00,Salem,DELIVERED,Delivered,0,Mobile App
EVT0004674,ORD001106,DRV0092,VEH0110,2026-08-04 08:42:00,Erode,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0004675,ORD002025,DRV0192,VEH0047,2026-08-26 19:19:00,Erode,DELIVERED,Delivered,0,Driver App
EVT0004676,ORD002455,DRV0050,VEH0190,2026-08-09 06:03:00,Coimbatore,TRANSIT,In Transit,0,Driver App
EVT0004677,ORD001525,DRV0012,VEH0099,2026-08-09 00:18:00,Erode,PICKUP,Picked Up,0,Mobile App
EVT0004678,ORD004632,DRV0160,VEH0103,2026-08-25 11:58:00,Tirunelveli,DELIVERED,Delivered,0,Warehouse System
EVT0004679,ORD000304,DRV0094,VEH0187,2026-08-27 19:09:00,Erode,TRANSIT,In Transit,0,Driver App
EVT0004680,ORD003568,DRV0030,VEH0010,2026-08-22 16:47:00,Erode,DELIVERED,Delivered,0,Warehouse System
EVT0004681,ORD003600,DRV0154,VEH0031,2026-08-27 12:58:00,Erode,DELIVERED,Delivered,0,Mobile App
EVT0004682,ORD004450,DRV0026,VEH0134,2026-08-23 04:58:00,Tirunelveli,PICKUP,Picked Up,0,Warehouse System
EVT0004683,ORD004535,DRV0065,VEH0009,2026-08-01 15:30:00,Vellore,OUT_FOR_DELIVERY,Out for Delivery,0,Mobile App
EVT0004684,ORD001847,DRV0152,VEH0159,2026-08-11 17:26:00,Trichy,DELIVERED,Delivered,0,Warehouse System
EVT0004685,ORD002166,DRV0048,VEH0088,2026-08-04 08:22:00,Trichy,PICKUP,Picked Up,0,GPS Device
EVT0004686,ORD001507,DRV0058,VEH0097,2026-08-12 00:24:00,Tirunelveli,TRANSIT,In Transit,0,Warehouse System
EVT0004687,ORD000373,DRV0001,VEH0151,2026-08-04 15:51:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0004688,ORD002325,DRV0192,VEH0071,2026-08-13 18:27:00,Chennai,TRANSIT,In Transit,0,Warehouse System
EVT0004689,ORD001359,DRV0065,VEH0097,2026-08-04 15:00:00,Chennai,PICKUP,Picked Up,0,Driver App
EVT0004690,ORD002327,DRV0161,VEH0081,2026-08-25 05:29:00,Trichy,DELIVERED,Delivered,0,GPS Device
EVT0004691,ORD003977,DRV0024,VEH0051,2026-08-28 15:53:00,Coimbatore,DELIVERED,Delivered,0,GPS Device
EVT0004692,ORD004322,DRV0005,VEH0103,2026-08-11 02:01:00,Madurai,OUT_FOR_DELIVERY,Out for Delivery,0,Driver App
EVT0004693,ORD003171,DRV0123,VEH0032,2026-08-20 16:22:00,Tirunelveli,DELIVERED,Delivered,0,Driver App
EVT0004694,ORD000228,DRV0077,VEH0051,2026-08-09 10:35:00,Vellore,DELIVERED,Delivered,0,GPS Device
EVT0004695,ORD002511,DRV0161,VEH0173,2026-08-31 17:20:00,Salem,OUT_FOR_DELIVERY,Out for Delivery,0,GPS Device
EVT0004696,ORD000043,DRV0141,VEH0102,2026-08-31 04:04:00,Madurai,DELIVERED,Delivered,0,Driver App
EVT0004697,ORD001795,DRV0070,VEH0122,2026-08-26 08:02:00,Madurai,DELIVERED,Delivered,0,Warehouse System
EVT0004698,ORD003440,DRV0085,VEH0155,2026-08-14 14:15:00,Madurai,DELIVERED,Delivered,0,Driver App
EVT0004699,ORD001429,DRV0132,VEH0064,2026-08-07 03:30:00,Coimbatore,OUT_FOR_DELIVERY,Out for Delivery,0,Warehouse System
EVT0004700,ORD002336,DRV0197,VEH0063,2026-08-09 03:01:00,Tirunelveli,DELAYED,Delayed,133,Driver App
EVT0004701,ORD002799,DRV0043,VEH0058,2026-08-05 19:52:00,Erode,TRANSIT,In Transit,0,GPS Device
